Tissue_Type,Cell_Type,Machine_Learning,Precision,Recall,F1_score,Accuracy,Selected_Features,Positive_Samples,Negative_Samples
Bladder,Epithelial,LightGBM,0.0,0.0,0.0,0.9897959183673469,"Size.MinorAxisLength, Shape.MinorMajorAxisRatio, Shape.Solidity, Shape.HuMoments1, Shape.HuMoments2, Shape.HuMoments3, Shape.HuMoments4, Shape.HuMoments6, Shape.HuMoments7, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Gradient.Mag.Skewness, Nucleus.Gradient.Mag.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",9,1461
Bladder,Epithelial,SVM,0.0,0.0,0.0,0.9931972789115646,"Size.MinorAxisLength, Shape.MinorMajorAxisRatio, Shape.Solidity, Shape.HuMoments1, Shape.HuMoments2, Shape.HuMoments3, Shape.HuMoments4, Shape.HuMoments6, Shape.HuMoments7, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Gradient.Mag.Skewness, Nucleus.Gradient.Mag.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",9,1461
Bladder,Epithelial,Gradient_Boosting,0.0,0.0,0.0,0.9931972789115646,"Size.MinorAxisLength, Shape.MinorMajorAxisRatio, Shape.Solidity, Shape.HuMoments1, Shape.HuMoments2, Shape.HuMoments3, Shape.HuMoments4, Shape.HuMoments6, Shape.HuMoments7, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Gradient.Mag.Skewness, Nucleus.Gradient.Mag.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",9,1461
Bladder,Epithelial,Weighted_Ensemble,0.0,0.0,0.0,0.9931972789115646,"Size.MinorAxisLength, Shape.MinorMajorAxisRatio, Shape.Solidity, Shape.HuMoments1, Shape.HuMoments2, Shape.HuMoments3, Shape.HuMoments4, Shape.HuMoments6, Shape.HuMoments7, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Gradient.Mag.Skewness, Nucleus.Gradient.Mag.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",9,1461
Bladder,Neoplastic,Logistic_Regression,0.7372262773722628,0.8347107438016529,0.7829457364341085,0.8095238095238095,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.Extent, Shape.WeightedHuMoments1, Shape.FSD4, Shape.FSD6, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Mean",605,865
Bladder,Neoplastic,Decision_Tree,0.7213114754098361,0.7272727272727273,0.7242798353909465,0.7721088435374149,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.Extent, Shape.WeightedHuMoments1, Shape.FSD4, Shape.FSD6, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Mean",605,865
Bladder,Neoplastic,Random_Forest,0.8376068376068376,0.8099173553719008,0.8235294117647058,0.8571428571428571,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.Extent, Shape.WeightedHuMoments1, Shape.FSD4, Shape.FSD6, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Mean",605,865
Bladder,Neoplastic,XGBoost,0.8512396694214877,0.8512396694214877,0.8512396694214877,0.8775510204081632,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.Extent, Shape.WeightedHuMoments1, Shape.FSD4, Shape.FSD6, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Mean",605,865
Bladder,Neoplastic,LightGBM,0.8253968253968254,0.859504132231405,0.8421052631578947,0.8673469387755102,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.Extent, Shape.WeightedHuMoments1, Shape.FSD4, Shape.FSD6, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Mean",605,865
Bladder,Neoplastic,SVM,0.781021897810219,0.8842975206611571,0.8294573643410853,0.8503401360544217,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.Extent, Shape.WeightedHuMoments1, Shape.FSD4, Shape.FSD6, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Mean",605,865
Bladder,Neoplastic,Gradient_Boosting,0.8275862068965517,0.7933884297520661,0.810126582278481,0.8469387755102041,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.Extent, Shape.WeightedHuMoments1, Shape.FSD4, Shape.FSD6, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Mean",605,865
Bladder,Neoplastic,Weighted_Ensemble,0.8211382113821138,0.8347107438016529,0.8278688524590164,0.8571428571428571,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.Extent, Shape.WeightedHuMoments1, Shape.FSD4, Shape.FSD6, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Mean",605,865
Breast,Inflammatory,Logistic_Regression,0.3261780104712042,0.7700865265760197,0.45825671202648033,0.7599022004889976,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD6, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Intensity.Skewness, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range",4045,26630
Breast,Inflammatory,Decision_Tree,0.37758830694275275,0.3831891223733004,0.3803680981595092,0.8353708231458843,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD6, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Intensity.Skewness, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range",4045,26630
Breast,Inflammatory,Random_Forest,0.7053824362606232,0.30778739184178,0.42857142857142855,0.8917685411572942,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD6, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Intensity.Skewness, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range",4045,26630
Breast,Inflammatory,XGBoost,0.44761904761904764,0.6390605686032138,0.5264765784114053,0.8484107579462102,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD6, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Intensity.Skewness, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range",4045,26630
Breast,Inflammatory,LightGBM,0.4,0.7441285537700866,0.5203111495246326,0.8190709046454768,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD6, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Intensity.Skewness, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range",4045,26630
Breast,Inflammatory,SVM,0.3583847448121144,0.7898640296662547,0.4930555555555556,0.7858190709046454,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD6, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Intensity.Skewness, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range",4045,26630
Breast,Inflammatory,Gradient_Boosting,0.7030456852791879,0.34239802224969096,0.4605153782211139,0.8942135289323553,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD6, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Intensity.Skewness, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range",4045,26630
Breast,Inflammatory,Weighted_Ensemble,0.46593001841620624,0.6254635352286774,0.5340369393139842,0.8560717196414018,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD6, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.MeanMedianDiff, Nucleus.Intensity.Skewness, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range",4045,26630
Breast,Connective,Logistic_Regression,0.4721326577614003,0.6996587030716723,0.5638063806380638,0.7414832925835371,"Size.Area, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Nucleus.Intensity.Std, Nucleus.Intensity.IQR, Nucleus.Gradient.Mag.Std, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.SumEntropy.Mean, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",7327,23348
Breast,Connective,Decision_Tree,0.44482288828337874,0.44573378839590444,0.4452778724855097,0.73480032599837,"Size.Area, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Nucleus.Intensity.Std, Nucleus.Intensity.IQR, Nucleus.Gradient.Mag.Std, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.SumEntropy.Mean, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",7327,23348
Breast,Connective,Random_Forest,0.7355371900826446,0.36450511945392494,0.4874486535828389,0.8169519152404238,"Size.Area, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Nucleus.Intensity.Std, Nucleus.Intensity.IQR, Nucleus.Gradient.Mag.Std, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.SumEntropy.Mean, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",7327,23348
Breast,Connective,XGBoost,0.5072706935123042,0.6191126279863481,0.5576391023670458,0.7654441727791361,"Size.Area, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Nucleus.Intensity.Std, Nucleus.Intensity.IQR, Nucleus.Gradient.Mag.Std, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.SumEntropy.Mean, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",7327,23348
Breast,Connective,LightGBM,0.4997491219267436,0.6798634812286689,0.5760555234239445,0.761043194784026,"Size.Area, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Nucleus.Intensity.Std, Nucleus.Intensity.IQR, Nucleus.Gradient.Mag.Std, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.SumEntropy.Mean, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",7327,23348
Breast,Connective,SVM,0.5016916384726922,0.7085324232081911,0.5874363327674024,0.7623471882640587,"Size.Area, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Nucleus.Intensity.Std, Nucleus.Intensity.IQR, Nucleus.Gradient.Mag.Std, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.SumEntropy.Mean, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",7327,23348
Breast,Connective,Gradient_Boosting,0.7178217821782178,0.39590443686006827,0.5103387593488782,0.8185819070904645,"Size.Area, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Nucleus.Intensity.Std, Nucleus.Intensity.IQR, Nucleus.Gradient.Mag.Std, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.SumEntropy.Mean, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",7327,23348
Breast,Connective,Weighted_Ensemble,0.5644012944983818,0.595221843003413,0.5794019933554817,0.7936430317848411,"Size.Area, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Nucleus.Intensity.Std, Nucleus.Intensity.IQR, Nucleus.Gradient.Mag.Std, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.SumEntropy.Mean, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",7327,23348
Breast,Dead,Logistic_Regression,0.0,0.0,0.0,0.9823960880195599,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.Eccentricity, Shape.EquivalentDiameter, Shape.MinorMajorAxisRatio, Shape.FSD4, Shape.FSD5, Nucleus.Intensity.Min, Nucleus.Intensity.Max, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Gradient.Mag.Skewness, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.IMC1.Range",11,30664
Breast,Dead,Decision_Tree,0.0,0.0,0.0,0.9993480032599837,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.Eccentricity, Shape.EquivalentDiameter, Shape.MinorMajorAxisRatio, Shape.FSD4, Shape.FSD5, Nucleus.Intensity.Min, Nucleus.Intensity.Max, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Gradient.Mag.Skewness, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.IMC1.Range",11,30664
Breast,Dead,Random_Forest,0.0,0.0,0.0,0.9996740016299919,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.Eccentricity, Shape.EquivalentDiameter, Shape.MinorMajorAxisRatio, Shape.FSD4, Shape.FSD5, Nucleus.Intensity.Min, Nucleus.Intensity.Max, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Gradient.Mag.Skewness, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.IMC1.Range",11,30664
Breast,Dead,XGBoost,0.0,0.0,0.0,0.9986960065199674,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.Eccentricity, Shape.EquivalentDiameter, Shape.MinorMajorAxisRatio, Shape.FSD4, Shape.FSD5, Nucleus.Intensity.Min, Nucleus.Intensity.Max, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Gradient.Mag.Skewness, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.IMC1.Range",11,30664
Breast,Dead,LightGBM,0.0,0.0,0.0,0.9991850040749797,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.Eccentricity, Shape.EquivalentDiameter, Shape.MinorMajorAxisRatio, Shape.FSD4, Shape.FSD5, Nucleus.Intensity.Min, Nucleus.Intensity.Max, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Gradient.Mag.Skewness, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.IMC1.Range",11,30664
Breast,Dead,SVM,0.0,0.0,0.0,0.9962510187449063,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.Eccentricity, Shape.EquivalentDiameter, Shape.MinorMajorAxisRatio, Shape.FSD4, Shape.FSD5, Nucleus.Intensity.Min, Nucleus.Intensity.Max, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Gradient.Mag.Skewness, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.IMC1.Range",11,30664
Breast,Dead,Gradient_Boosting,0.0,0.0,0.0,0.9995110024449878,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.Eccentricity, Shape.EquivalentDiameter, Shape.MinorMajorAxisRatio, Shape.FSD4, Shape.FSD5, Nucleus.Intensity.Min, Nucleus.Intensity.Max, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Gradient.Mag.Skewness, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.IMC1.Range",11,30664
Breast,Dead,Weighted_Ensemble,0.0,0.0,0.0,0.9996740016299919,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.Eccentricity, Shape.EquivalentDiameter, Shape.MinorMajorAxisRatio, Shape.FSD4, Shape.FSD5, Nucleus.Intensity.Min, Nucleus.Intensity.Max, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Gradient.Mag.Skewness, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.IMC1.Range",11,30664
Breast,Epithelial,Logistic_Regression,0.39970877320713505,0.755677907777013,0.5228571428571429,0.6733496332518337,"Shape.Solidity, Nucleus.Intensity.Max, Nucleus.Intensity.Std, Nucleus.Intensity.IQR, Nucleus.Intensity.MAD, Nucleus.Gradient.Mag.Mean, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.Contrast.Mean, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.SumEntropy.Mean, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceEntropy.Mean",7266,23409
